%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=208979, 2021/03/4 9:50:2.79)
201 2011  1.790927196476476624e+01 0 0 1.989833e+00 1.820083e-04 1.817702e-04 2.369093e+00 -1.322873e-04 -1.268244e-04 1.253603e+00 -2.168711e-05 -1.426613e-04 -4.975437e-01 
210 2101  1.790923261410706502e+01 0 0 1.989953e+00 -4.387968e-05 -4.398932e-05 2.368983e+00 -4.011787e-06 3.086698e-06 1.253467e+00 2.743490e-05 -6.771263e-06 -4.974973e-01 
220 2201  1.790922494785658259e+01 0 0 1.989889e+00 -1.588341e-05 -4.902029e-06 2.369070e+00 5.882631e-06 1.126608e-05 1.253509e+00 -6.666181e-06 -1.972945e-05 -4.974687e-01 
230 2301  1.790922307103394928e+01 0 0 1.989880e+00 -1.218986e-05 -1.116992e-05 2.369072e+00 -1.954813e-06 1.975646e-06 1.253566e+00 -2.532898e-06 1.032641e-05 -4.974834e-01 
240 2401  1.790922277744108015e+01 0 0 1.989915e+00 3.262537e-06 4.112686e-06 2.369079e+00 8.278329e-06 4.723283e-06 1.253564e+00 8.430401e-06 1.236211e-06 -4.974760e-01 
250 2501  1.790922270176359632e+01 0 0 1.989916e+00 -2.225800e-06 -2.294505e-07 2.369078e+00 1.548618e-06 3.667684e-06 1.253563e+00 8.863324e-07 9.886602e-07 -4.974800e-01 
260 2601  1.790922269144598999e+01 0 0 1.989916e+00 1.530758e-06 -8.470853e-07 2.369081e+00 -1.835064e-07 -8.802609e-07 1.253566e+00 2.412531e-06 1.310866e-06 -4.974811e-01 
270 2701  1.790922268072205981e+01 0 0 1.989911e+00 4.708790e-07 5.783411e-07 2.369082e+00 -7.742674e-07 -2.869778e-07 1.253566e+00 -2.789330e-07 -6.861675e-07 -4.974795e-01 
280 2801  1.790922267999081896e+01 0 0 1.989913e+00 -2.209958e-07 -1.741593e-07 2.369082e+00 2.001475e-07 -3.015727e-07 1.253567e+00 2.196580e-07 2.040009e-08 -4.974795e-01 
290 2901  1.790922267973071769e+01 0 0 1.989912e+00 2.137738e-07 -5.960284e-08 2.369081e+00 1.962235e-07 -4.191963e-08 1.253566e+00 -4.054314e-08 1.545407e-08 -4.974793e-01 
300 3001  1.790922267970239545e+01 0 0 1.989912e+00 1.545364e-07 -6.794260e-08 2.369082e+00 8.963192e-08 -3.290222e-08 1.253566e+00 -4.673720e-08 -1.375822e-08 -4.974793e-01 
310 3101  1.790922267969023096e+01 0 0 1.989912e+00 -1.566986e-08 -2.932218e-08 2.369082e+00 3.095718e-09 -5.387470e-09 1.253566e+00 2.590189e-08 -7.976590e-09 -4.974793e-01 
320 3201  1.790922267968937831e+01 0 0 1.989912e+00 -4.366409e-08 -2.409285e-08 2.369082e+00 -5.187745e-10 1.726140e-08 1.253566e+00 -4.309959e-09 -5.762172e-09 -4.974793e-01 
330 3301  1.790922267968862513e+01 0 0 1.989912e+00 1.025010e-08 4.843534e-09 2.369082e+00 1.170605e-08 -2.634916e-10 1.253566e+00 -5.255496e-09 -1.592124e-09 -4.974793e-01 
340 3401  1.790922267968848658e+01 0 0 1.989912e+00 5.111303e-09 -2.545615e-09 2.369082e+00 1.756290e-09 3.593183e-10 1.253566e+00 -1.789187e-09 2.350672e-09 -4.974793e-01 
350 3501  1.790922267968847947e+01 0 0 1.989912e+00 1.217559e-09 1.279353e-09 2.369082e+00 -1.335140e-09 -2.371822e-10 1.253566e+00 8.177819e-10 -7.694966e-10 -4.974793e-01 
356 3561  1.790922267968847947e+01 0 0 1.989912e+00 1.188886e-09 2.823069e-09 2.369082e+00 -5.914487e-10 1.026758e-09 1.253566e+00 -1.732994e-09 9.368955e-10 -4.974793e-01 
